,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
12062,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12063,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12064,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12065,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12066,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12067,0,44.33424657534247,7.745205479452054,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12068,0,45.983561643835614,5.994520547945205,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12069,0,45.983561643835614,5.994520547945205,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12070,0,45.983561643835614,5.994520547945205,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12071,0,45.983561643835614,5.994520547945205,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12072,0,45.983561643835614,5.994520547945205,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12073,1,33.61369863013699,1.6547945205479453,1,0,0,0,3.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12074,1,33.61369863013699,1.6547945205479453,1,0,0,0,3.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12075,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12076,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12077,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12078,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12079,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12080,0,54.31780821917808,7.912328767123288,1,0,0,1,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12081,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12082,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12083,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12084,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12085,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12086,0,58.55890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12087,0,47.14246575342466,7.66027397260274,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12088,0,47.14246575342466,7.66027397260274,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12089,0,47.14246575342466,7.66027397260274,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12090,0,47.14246575342466,7.66027397260274,1,0,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12091,1,40.276712328767125,11.32876712328767,1,0,0,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12092,0,51.61917808219178,11.413698630136986,1,1,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12093,0,51.61917808219178,11.413698630136986,1,1,1,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12094,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12095,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12096,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12097,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12098,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12099,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12100,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12101,0,50.23287671232877,7.66027397260274,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12102,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12103,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12104,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12105,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12106,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12107,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12108,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12109,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12110,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12111,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12112,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12113,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12114,1,30.2054794520548,5.657534246575342,1,1,1,1,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12115,0,63.59178082191781,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12116,0,63.59178082191781,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12117,0,63.59178082191781,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12118,0,63.59178082191781,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12119,0,63.59178082191781,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12120,0,30.95342465753425,12.915068493150685,1,1,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12121,0,30.95342465753425,12.915068493150685,1,1,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12122,0,30.95342465753425,12.915068493150685,1,1,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12123,1,45.66027397260274,12.243835616438355,1,0,1,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12124,1,45.66027397260274,12.243835616438355,1,0,1,0,3.0,True,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12125,1,45.66027397260274,12.243835616438355,1,0,1,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12126,0,53.78356164383562,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12127,0,53.78356164383562,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12128,0,40.72876712328768,16.416438356164385,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12129,0,40.72876712328768,16.416438356164385,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12130,0,40.72876712328768,16.416438356164385,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12131,0,40.72876712328768,16.416438356164385,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12132,0,27.38082191780822,3.90958904109589,1,0,0,1,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12133,0,52.58904109589041,29.293150684931508,1,0,0,1,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12134,0,65.1945205479452,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12135,0,51.66027397260274,19.534246575342465,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12136,1,33.917808219178085,5.780821917808219,1,0,0,0,3.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12137,0,57.942465753424656,7.358904109589041,1,0,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12138,0,50.41095890410959,27.53972602739726,1,0,0,1,2.0,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12139,0,51.64931506849315,3.271232876712329,1,0,0,0,1.0,False,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12140,0,48.37534246575343,9.123287671232877,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12141,0,64.85479452054794,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12142,0,54.397260273972606,2.4465753424657533,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12143,0,31.82191780821918,5.528767123287671,1,0,0,0,2.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12144,0,53.057534246575344,1.1835616438356165,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12145,2,37.95616438356164,1.1205479452054794,1,0,0,0,4.0,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12146,0,48.08493150684932,3.276712328767123,1,0,0,0,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12147,0,45.32876712328767,6.109589041095891,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12148,1,37.14794520547945,13.276712328767124,1,0,0,0,3.0,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12149,1,37.14794520547945,13.276712328767124,1,0,0,0,3.0,False,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12150,0,42.72876712328768,1.2684931506849315,1,0,0,1,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12151,0,50.04109589041096,5.786301369863014,1,0,1,1,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12152,0,33.33424657534247,2.194520547945205,1,0,1,1,2.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12153,0,50.16164383561644,31.046575342465754,1,1,0,0,2.0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12154,2,38.97808219178082,6.024657534246575,1,0,0,0,4.0,False,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12155,0,58.64931506849315,10.62191780821918,1,1,0,0,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
12156,3,35.846575342465755,4.276712328767124,1,0,0,1,5.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12157,0,48.64931506849315,13.95890410958904,1,0,1,0,2.0,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12158,2,43.61917808219178,4.52054794520548,1,0,0,0,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12159,1,37.55616438356165,0.2657534246575342,1,0,0,0,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12160,1,44.02465753424657,2.104109589041096,1,0,0,0,2.0,False,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
12161,0,61.40821917808219,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12162,0,50.12328767123287,-1000.6657534246576,1,0,1,0,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12163,0,67.95890410958904,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12164,0,36.78630136986301,7.358904109589041,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12165,2,32.679452054794524,0.8547945205479452,1,0,0,1,4.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12166,0,29.46575342465753,9.183561643835615,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12167,1,34.09041095890411,4.432876712328767,1,0,0,0,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12168,0,59.33424657534247,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12169,0,51.52054794520548,29.28219178082192,1,0,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12170,0,41.84657534246576,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12171,0,50.824657534246576,14.10958904109589,1,1,1,0,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12172,3,37.512328767123286,9.602739726027398,1,1,1,0,5.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12173,0,39.50684931506849,7.104109589041096,1,0,0,0,2.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12174,0,55.01095890410959,9.602739726027398,1,1,1,0,2.0,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12175,0,41.14246575342466,0.8547945205479452,1,0,0,1,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12176,2,37.72328767123288,10.202739726027398,1,0,0,1,3.0,False,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
12177,0,49.99178082191781,26.2986301369863,1,1,1,0,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
12178,0,26.295890410958904,3.106849315068493,1,1,1,1,2.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12179,0,62.06849315068493,10.693150684931506,1,0,0,0,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12180,0,56.68219178082192,1.9397260273972603,1,0,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12181,0,38.824657534246576,8.693150684931506,1,1,1,0,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12182,0,64.28767123287672,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12183,0,31.328767123287676,5.605479452054794,1,1,1,0,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12184,0,31.328767123287676,5.605479452054794,1,1,1,0,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12185,1,33.084931506849315,0.3534246575342465,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
12186,0,31.56986301369863,6.038356164383561,1,0,0,0,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12187,0,43.78630136986301,16.364383561643837,1,0,0,1,1.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12188,1,32.397260273972606,2.76986301369863,1,0,0,1,3.0,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12189,0,41.0027397260274,21.7013698630137,1,0,0,1,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12190,0,34.68493150684932,14.945205479452056,1,0,0,0,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
12191,0,45.17808219178082,1.7643835616438357,1,0,0,0,1.0,False,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12192,1,45.35342465753425,6.767123287671233,1,0,0,1,2.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
12193,2,40.21095890410959,14.687671232876712,1,0,0,0,3.0,False,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
12194,0,25.726027397260275,0.5945205479452055,1,0,0,1,2.0,False,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12195,0,32.92876712328767,4.263013698630137,1,0,0,1,2.0,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12196,0,53.945205479452056,34.035616438356165,1,0,1,1,1.0,False,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12197,1,36.55068493150685,11.602739726027398,1,0,0,0,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12198,1,40.95616438356164,20.60821917808219,1,1,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12199,1,40.95616438356164,20.60821917808219,1,1,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12200,1,40.95616438356164,20.60821917808219,1,1,1,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12201,1,41.92602739726028,3.0986301369863014,1,0,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12202,1,41.92602739726028,3.0986301369863014,1,0,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12203,0,60.25205479452055,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12204,2,39.821917808219176,21.693150684931503,1,0,1,1,4.0,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12205,1,49.84657534246576,3.347945205479452,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12206,1,42.24383561643835,10.01917808219178,1,0,0,0,3.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12207,0,45.156164383561645,9.35068493150685,1,0,1,1,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12208,0,45.342465753424655,8.76986301369863,1,0,1,1,2.0,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12209,2,51.156164383561645,8.01917808219178,1,0,1,1,4.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12210,0,35.295890410958904,9.936986301369863,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12211,0,35.295890410958904,9.936986301369863,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12212,0,52.14520547945205,9.684931506849315,1,0,0,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12213,0,42.40547945205479,11.93972602739726,1,0,0,1,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12214,0,42.52876712328767,2.8465753424657536,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12215,0,51.57808219178082,1.5945205479452054,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12216,0,55.153424657534245,9.684931506849315,1,0,0,1,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12217,0,35.45479452054794,5.263013698630137,1,0,0,0,2.0,False,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12218,0,48.04931506849315,1.6794520547945206,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12219,0,53.85753424657534,4.934246575342466,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12220,1,37.13972602739726,1.5123287671232877,1,1,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12221,1,30.39178082191781,4.597260273972603,1,0,0,0,3.0,False,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
12222,0,37.608219178082194,16.523287671232875,1,0,0,0,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12223,1,47.38904109589041,1.4273972602739726,1,0,1,1,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12224,0,33.33424657534247,1.9315068493150684,1,1,0,0,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12225,0,49.09041095890411,9.684931506849315,1,0,1,0,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12226,1,45.76438356164383,0.3616438356164383,1,1,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12227,1,45.76438356164383,0.3616438356164383,1,1,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12228,1,45.76438356164383,0.3616438356164383,1,1,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12229,1,45.76438356164383,0.3616438356164383,1,1,0,0,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12230,0,32.24657534246575,0.7808219178082192,1,0,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12231,0,32.24657534246575,0.7808219178082192,1,0,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12232,0,32.24657534246575,0.7808219178082192,1,0,0,0,1.0,False,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12233,0,46.50410958904109,2.361643835616438,1,0,0,1,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12234,0,61.47123287671233,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12235,0,61.47123287671233,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12236,0,61.47123287671233,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12237,0,61.47123287671233,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12238,1,41.36438356164384,4.279452054794521,1,0,0,1,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12239,1,41.36438356164384,4.279452054794521,1,0,0,1,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12240,1,41.36438356164384,4.279452054794521,1,0,0,1,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12241,1,41.36438356164384,4.279452054794521,1,0,0,1,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12242,2,40.153424657534245,1.610958904109589,1,0,0,0,4.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
